"ServiceNo","Direction","StopSequence","BusStopCode","Description","Latitude","Longitude"
"30",2,67,"82011","Aft Paya Lebar Quarter",1.31736957951855,103.894800009041
"30",2,68,"82033","Blk 414",1.31798449318919,103.898237229405
"30",2,69,"82061","Eunos Stn/ Int",1.31876162629115,103.902268964162
"30",2,70,"83011","Casa Sarina",1.31971491091921,103.907254045055
"30",2,71,"83031","Opp Hong San Si Tp",1.32027026937212,103.910000324228
"30",2,72,"83062","Kembangan Stn",1.32096859171096,103.913327789338
"30",2,73,"83081","Opp Perpetual Succour Ch",1.32138694232025,103.917366158045
"30",2,74,"84011","Chai Chee Ind Pk",1.32257749632692,103.92233358173
"30",2,75,"84021","Blk 32",1.32338320435233,103.925087216832
"30",2,76,"84009","Bedok Int",1.32453874317344,103.929038185158
"300",1,1,"44009","Choa Chu Kang Int",1.38586897797184,103.745788959321
"300",1,2,"44491","Bet Blks 416/417",1.38353368663411,103.741845976553
"300",1,3,"44501","Blk 426",1.38087128691259,103.73879787161
"300",1,4,"44621","Opp Concord Pr Sch",1.37922934454518,103.73710050198
"300",1,6,"45451","Blk 293",1.3779238888638,103.739708055523
"300",1,7,"44569","Blk 295",1.37811996831753,103.741221381659
"300",1,8,"44579","Aft Blk 272",1.37850611289436,103.743452561071
"300",1,9,"44459","Opp South View Stn",1.38028731431529,103.744545624351
"300",1,10,"44521","Blk 280",1.38085185530408,103.742608869695
"300",1,11,"44511","Blk 289",1.379843,103.741069
"300",1,12,"44689","Sunshine Pl",1.37811000397911,103.738498932661
"300",1,13,"44629","Blk 457",1.37851168892339,103.736449079387
"300",1,14,"44509","Blk 442",1.38081340360597,103.738451776014
"300",1,15,"44499","Blk 429A Cp",1.383205,103.740969
"300",1,16,"44009","Choa Chu Kang Int",1.38586897797184,103.745788959321
"301",1,1,"44009","Choa Chu Kang Int",1.38586897797184,103.745788959321
"301",1,3,"44461","Blk 352",1.3825705560115,103.743004721969
"301",1,4,"44451","Bef South View Stn",1.38077375279629,103.744243532967
"301",1,5,"44571","Blk 297D",1.37836352141036,103.743166669523
"301",1,6,"44561","Opp Blk 295",1.3779870225601,103.741200488118
"301",1,8,"44689","Sunshine Pl",1.37811000397911,103.738498932661
"301",1,9,"44551","Opp Blk 486",1.37602460873449,103.738430058838
"301",1,10,"44581","Blk 489A",1.37532277779344,103.740313529862
"301",1,11,"44181","Blk 802B",1.37451449960262,103.742731114305
"301",1,12,"44189","Blk 803",1.37436129742622,103.742722352282
"301",1,13,"44591","Blk 490B",1.37543194866252,103.741970144333
"301",1,14,"44089","Opp Blk 296A",1.37648110284286,103.740945323281
"301",1,15,"44569","Blk 295",1.37811996831753,103.741221381659
"301",1,16,"44579","Aft Blk 272",1.37850611289436,103.743452561071
"301",1,17,"44459","Opp South View Stn",1.38028731431529,103.744545624351
"301",1,18,"44469","Blk 414",1.38243888902379,103.742752222006
"301",1,20,"44009","Choa Chu Kang Int",1.38586897797184,103.745788959321
"302",1,1,"44009","Choa Chu Kang Int",1.38586897797184,103.745788959321
"302",1,2,"45231","Blk 432",1.384581,103.742313
"302",1,3,"45241","Opp Blk 511A",1.38849236327693,103.740496284033
"302",1,4,"45251","Opp Kranji Sec Sch",1.39132771354143,103.740065518188
"302",1,5,"45311","Blk 547",1.39312896100059,103.742089086309
"302",1,6,"45261","Blk 551",1.39431509144869,103.743557038296
"302",1,7,"45271","Blk 560",1.39569595459867,103.745264437449
"302",1,8,"45321","Yew Tee Stn",1.39740269682477,103.747554890705
"302",1,9,"45389","Blk 619",1.40063804359533,103.747381764761
"302",1,10,"45401","Blk 681",1.40279972616248,103.745942668267
"302",1,11,"45411","Opp Blk 670",1.4035145178289,103.747673479577
"302",1,12,"45421","Opp Blk 666",1.40274884902867,103.750509251714
"302",1,13,"45439","Opp Blk 661",1.40127194398549,103.75115527801
"302",1,14,"45399","Regent Gr Condo",1.39984083299841,103.749912778032
"302",1,15,"45329","Opp Yew Tee Stn",1.39743803967229,103.747865073572
"302",1,17,"45279","Blk 563",1.39565860027275,103.745408710673
"302",1,18,"45269","Blk 544",1.39436168074215,103.743731024716
"302",1,19,"45319","Blk 530",1.39292754317447,103.742107699965
"302",1,20,"45259","Blk 523",1.39170172991756,103.740542179615
"302",1,21,"45249","Blk 511A",1.38856706129182,103.740862222717
"302",1,22,"45239","Bet Blks 306/307",1.38511352779283,103.742425589437
"302",1,23,"44009","Choa Chu Kang Int",1.38586897797184,103.745788959321
"302A",1,1,"45321","Yew Tee Stn",1.39740269682477,103.747554890705
"302A",1,2,"45389","Blk 619",1.40063804359533,103.747381764761
"302A",1,3,"45401","Blk 681",1.40279972616248,103.745942668267
"302A",1,4,"45411","Opp Blk 670",1.4035145178289,103.747673479577
"302A",1,5,"45421","Opp Blk 666",1.40274884902867,103.750509251714
"302A",1,6,"45439","Opp Blk 661",1.40127194398549,103.75115527801
"302A",1,7,"45399","Regent Gr Condo",1.39984083299841,103.749912778032
"302A",1,8,"45329","Opp Yew Tee Stn",1.39743803967229,103.747865073572
"307",1,1,"44009","Choa Chu Kang Int",1.38586897797184,103.745788959321
"307",1,2,"44539","Lot 1/Choa Chu Kang Stn",1.38463078337388,103.745023879458
"307",1,3,"44541","Northvale Condo",1.38764444400097,103.745935277981
"307",1,4,"45291","Opp Blk 704",1.39086231015739,103.744978160844
"307",1,5,"45309","Blk 754",1.3919980495631,103.74665022024
"307",1,6,"45369","Blk 765",1.3925860608387,103.750025977989
"307",1,7,"45379","Yew Mei Green Condo",1.39469439744859,103.751873095144
"307",1,8,"45359","Blk 790",1.39618571003148,103.749446083868
"307",1,9,"45321","Yew Tee Stn",1.39740269682477,103.747554890705
"307",1,10,"45339","Blk 625",1.39898191366295,103.746035558891
"307",1,11,"45349","Opp Blk 604A",1.39731214160283,103.74554806071
"307",1,12,"45351","Blk 634",1.39635349170474,103.749479022539
"307",1,13,"45371","Opp Yew Mei Green Condo",1.39533587133451,103.751937311775
"307",1,14,"45361","Opp Blk 765",1.39239930690933,103.750020057119
"307",1,15,"45301","Blk 708",1.39184565454372,103.746635141721
"307",1,16,"45299","Blk 702",1.391622,103.745119
"307",1,17,"44549","Opp Northvale Condo",1.38748720575146,103.746189135824
"307",1,18,"44531","Opp Choa Chu Kang Stn",1.38425405298158,103.744536248721
"307",1,19,"44461","Blk 352",1.3825705560115,103.743004721969
"307",1,21,"44489","Blk 220",1.38182529982154,103.745307688334
"307",1,22,"44479","Blk 206",1.3804793043347,103.748281698947
"307",1,23,"44119","Blk 204",1.38048445565999,103.749305657852
"307",1,24,"44299","Cck Polyclinic",1.38177250001353,103.751313333024
"307",1,25,"44439","Blk 9",1.37983733026289,103.754295035513
"307",1,26,"44421","Blk 25",1.37820805599688,103.755084443983
"307",1,27,"44411","Blk 108",1.37852555601793,103.753229999981
"307",1,29,"44291","Opp Cck Polyclinic",1.38151999999791,103.751401110978
"307",1,30,"44111","Opp Blk 203",1.38094121398036,103.74975224204
"307",1,31,"44471","Blk 234",1.3804703714721,103.748023156541
"307",1,32,"44481","Blk 223",1.38184295668756,103.744958543139
"307",1,34,"44469","Blk 414",1.38243888902379,103.742752222006
"307",1,36,"44009","Choa Chu Kang Int",1.38586897797184,103.745788959321
"307A",1,1,"44009","Choa Chu Kang Int",1.38586897797184,103.745788959321
"307A",1,2,"44539","Lot 1/Choa Chu Kang Stn",1.38463078337388,103.745023879458
"307A",1,3,"44541","Northvale Condo",1.38764444400097,103.745935277981
"307A",1,4,"45291","Opp Blk 704",1.39086231015739,103.744978160844
"307A",1,5,"45309","Blk 754",1.3919980495631,103.74665022024
"307A",1,6,"45369","Blk 765",1.3925860608387,103.750025977989
"307A",1,7,"45379","Yew Mei Green Condo",1.39469439744859,103.751873095144
"307A",1,8,"45359","Blk 790",1.39618571003148,103.749446083868
"307A",1,9,"45321","Yew Tee Stn",1.39740269682477,103.747554890705
"307A",1,10,"45339","Blk 625",1.39898191366295,103.746035558891
"307A",1,11,"45349","Opp Blk 604A",1.39731214160283,103.74554806071
"307A",1,12,"45351","Blk 634",1.39635349170474,103.749479022539
"307A",1,13,"45371","Opp Yew Mei Green Condo",1.39533587133451,103.751937311775
"307A",1,14,"45361","Opp Blk 765",1.39239930690933,103.750020057119
"307A",1,15,"45301","Blk 708",1.39184565454372,103.746635141721
"307A",1,16,"45299","Blk 702",1.391622,103.745119
"307A",1,17,"44549","Opp Northvale Condo",1.38748720575146,103.746189135824
"307A",1,18,"44531","Opp Choa Chu Kang Stn",1.38425405298158,103.744536248721
"307T",1,1,"44531","Opp Choa Chu Kang Stn",1.38425405298158,103.744536248721
"307T",1,2,"44461","Blk 352",1.3825705560115,103.743004721969
"307T",1,4,"44489","Blk 220",1.38182529982154,103.745307688334
"307T",1,5,"44479","Blk 206",1.3804793043347,103.748281698947
"307T",1,6,"44119","Blk 204",1.38048445565999,103.749305657852
"307T",1,7,"44299","Cck Polyclinic",1.38177250001353,103.751313333024
"307T",1,8,"44439","Blk 9",1.37983733026289,103.754295035513
"307T",1,9,"44421","Blk 25",1.37820805599688,103.755084443983
"307T",1,10,"44411","Blk 108",1.37852555601793,103.753229999981
"307T",1,12,"44291","Opp Cck Polyclinic",1.38151999999791,103.751401110978
"307T",1,13,"44111","Opp Blk 203",1.38094121398036,103.74975224204
"307T",1,14,"44471","Blk 234",1.3804703714721,103.748023156541
"307T",1,15,"44481","Blk 223",1.38184295668756,103.744958543139
"307T",1,17,"44469","Blk 414",1.38243888902379,103.742752222006
"307T",1,19,"44009","Choa Chu Kang Int",1.38586897797184,103.745788959321
"30e",1,1,"84009","Bedok Int",1.32453874317344,103.929038185158
"30e",1,2,"84029","Opp Blk 32",1.32295305994698,103.925177042606
"30e",1,3,"84019","Opp Chai Chee Ind Pk",1.32221972730517,103.922620155309
"30e",1,9,"82069","Aft Lor 106 Changi",1.31709537499354,103.90295147897
"30e",1,14,"81199","BEF OLD AIRPORT RD",1.30862937328019,103.890631127019
"30e",1,15,"81189","Dakota Stn Exit B/Blk 60",1.30821308595952,103.888508774084
"30e",1,16,"81179","Blk 22",1.30726086825664,103.884907110018
"30e",1,18,"91099","Bef Wilkinson Rd",1.30320972763591,103.884719202274
"30e",1,19,"91089","Opp Fort Gdns",1.29913832558004,103.885530213508
"30e",1,20,"14141","HarbourFront Stn/Vivocity",1.26552421466644,103.822113268462
"30e",1,21,"14121","Opp HarbourFront Int",1.26591350024271,103.819256606218
"30e",1,26,"15141","Labrador Pk Stn",1.27275860463579,103.800959478238
"30e",1,27,"15151","Opp Mapletree Biz City",1.27389192906939,103.798222089824
"30e",1,28,"15161","Opp HarbourSide Bldg 2",1.27443806198132,103.796660559405
"30e",1,30,"15201","Aft Pasir Panjang Stn",1.27680819120105,103.789708614372
"30e",1,33,"16011","Opp Haw Par Villa Stn",1.28277766355314,103.781869304134
"30e",1,35,"16031","Opp S'pore Science Pk II",1.28800629048399,103.778464794136
"30e",1,38,"16061","Opp Heng Mui Keng Terr",1.29046257201356,103.77356171611
"30e",2,1,"16069","Heng Mui Keng Terr",1.290648611,103.7736967
"30e",2,4,"16039","S'pore Science Pk II",1.28799020188116,103.7787202926
"30e",2,6,"16019","Haw Par Villa Stn",1.28278078585184,103.782176148582
"30e",2,10,"15209","Bef Pasir Panjang Stn",1.27706561928684,103.7902343273
"30e",2,12,"15169","HarbourSide Bldg 2",1.27481499269165,103.796739942902
"30e",2,13,"15159","Mapletree Business City",1.27426303773784,103.798393504076
"30e",2,14,"15149","Opp Labrador Pk Stn",1.27341871854745,103.800555467586
"30e",2,20,"14129","Harbourfront Stn Exit A",1.26607869101924,103.819778773911
"30e",2,21,"14119","Opp VivoCity",1.26592360897281,103.822282780366
"30e",2,27,"91081","Fort Gdns",1.29930499999248,103.885333889028
"30e",2,28,"91091","Bef Kg Kayu Rd",1.30314976548218,103.884368453453
"30e",2,29,"81171","Blk 39",1.30751703730041,103.885007500643
"30e",2,30,"81181","Dakota Stn Exit A/Blk 99",1.30845544825732,103.888472144038
"30e",2,31,"81191","AFT OLD AIRPORT RD",1.30913166702397,103.891800000025
"30e",2,37,"82061","Eunos Stn/ Int",1.31876162629115,103.902268964162
"30e",2,42,"84011","Chai Chee Ind Pk",1.32257749632692,103.92233358173
"30e",2,43,"84021","Blk 32",1.32338320435233,103.925087216832
"30e",2,44,"84009","Bedok Int",1.32453874317344,103.929038185158
"31",1,1,"75009","Tampines Int",1.35407552367477,103.943390984739
"31",1,2,"76059","Opp Our Tampines Hub",1.35296163572491,103.941651548528
"31",1,3,"76069","Blk 147",1.34875342114003,103.942086290874
"31",1,4,"96289","Changi General Hosp",1.34005496226354,103.94838106594
"31",1,5,"96109","Opp Blk 3012",1.33737118239889,103.950673331435
"31",1,6,"96119","ITE Coll East Adm Blk",1.33373145315305,103.953748831286
"31",1,7,"96019","Aft Simei Ave",1.33138833299802,103.95370361098
"31",1,8,"85109","Bef Bedok Rd",1.32945523179761,103.951348644293
"31",1,9,"85099","Tanah Merah Stn Exit A",1.32684437763421,103.946459873865
"31",1,10,"84069","Blk 55",1.32548742810424,103.942190198873
"31",1,11,"84059","Blk 65",1.32493504095045,103.939534812046
"31",1,12,"84049","Blk 27",1.32432719820227,103.934712201449
"31",1,13,"84039","Bedok Stn Exit A",1.32353645344906,103.928863002035
"31",1,14,"84139","Panasonic",1.321745,103.92772
"31",1,15,"84129","Fujitec S'pore Ltd",1.31875790465263,103.931586742396
"31",1,16,"84151","Casafina",1.31656999665769,103.933340159904
"31",1,17,"93131","Opp Eastern Lagoon II",1.31277833350682,103.934158260274
"31",1,18,"93049","Lagoon View",1.31073016722066,103.932985778245
"31",1,19,"93039","Laguna Pk",1.30958474832555,103.929541542036
"31",1,20,"93201","Victoria Sch",1.30920003741893,103.927812692115
"31",1,21,"93029","Mandarin Gdns",1.30851455788092,103.924710476921
"31",1,22,"93019","Neptune Ct",1.30787614366531,103.921117186548
"31",1,23,"92089","CHIJ Katong Convent",1.3071917122941,103.91764721758
"31",1,24,"92079","Blk 57",1.30684575808096,103.915747002607
"31",1,25,"92069","Tao Nan Sch",1.30566306799291,103.911005154532
"31",1,26,"92059","Bet Blks 72/74",1.304086,103.907533
"31",1,27,"92049","Parkway Parade",1.302999,103.905955
"31",1,28,"92241","Amber Gdns",1.30178441800843,103.900952546961
"31",1,29,"92161","Aft Katong PO",1.30380001918907,103.896569230703
"31",1,30,"82071","Opp Tg Katong Girls' Sch",1.30725334418948,103.89541128172
"31",1,31,"81199","BEF OLD AIRPORT RD",1.30862937328019,103.890631127019
"31",1,32,"81189","Dakota Stn Exit B/Blk 60",1.30821308595952,103.888508774084
"31",1,33,"81179","Blk 22",1.30726086825664,103.884907110018
"31",1,34,"80141","Opp S.A. Deaf",1.30711835522323,103.879893732462
"31",1,35,"80111","Bef Geylang Rd",1.30987138105238,103.875514999115
"31",1,36,"80049","Aft Sims Way",1.31077707819718,103.873636639823
"31",1,37,"80101","Kallang Stn/Opp Blk 2C",1.31251933500742,103.871538308118
"31",1,38,"60051","Opp Kallang Pl",1.3141464005633,103.865714680405
"31",1,39,"60191","Blk 7",1.31718305596849,103.861957221982
"31",1,40,"60121","Boon Keng Stn/Blk 102",1.32008815616383,103.861797811465
"31",1,41,"60141","Opp Bendemeer Pr Sch",1.32258753768004,103.863856827336
"31",1,42,"60161","St. Michael's Pl",1.32477289725503,103.865567308105
"31",1,43,"60181","Aft Moonstone Lane",1.32714561804071,103.867385387427
"31",1,44,"60089","Opp St. Andrew'S Village",1.32865054961465,103.866159672954
"31",1,45,"52089","Opp Blk 195",1.32991690265608,103.860273688423
"31",1,46,"52321","Aft SAFRA Toa Payoh",1.3312589884768,103.8527071072
"31",1,47,"52501","Toa Payoh Swim Cplx",1.33090220918791,103.850117628898
"31",1,48,"52009","Toa Payoh Int",1.33202083385749,103.846927635249
"31",2,1,"52009","Toa Payoh Int",1.33202083385749,103.846927635249
"31",2,2,"52509","Opp Toa Payoh Swim Cplx",1.33115712303762,103.850176334347
"31",2,3,"52329","Aft Lor 4 Toa Payoh",1.33146817532374,103.852686881995
"31",2,4,"52081","Aft Blk 195",1.33081389290944,103.860840797424
"31",2,5,"60081","St. Andrew'S Village",1.32931226062177,103.866291046163
"31",2,6,"60179","MOM Svcs Ctr",1.32634025655419,103.868340251238
"31",2,7,"60159","Blk 54",1.32409476572475,103.867641960029
"31",2,8,"60139","Blk 44",1.32204861560134,103.86628982238
"31",2,9,"60119","Opp Boon Keng Stn",1.31880431510648,103.864097078764
"31",2,10,"60059","Bef Kallang Pl",1.31434638899368,103.865862500012
"31",2,11,"80109","Opp Kallang Stn/Blk 2C",1.31324473748019,103.871430158598
"31",2,12,"80051","Aft Lor 1 Geylang",1.31251499997324,103.873261944474
"31",2,13,"80119","Aft Geylang Rd",1.30992065473549,103.875998049729
"31",2,14,"80149","S.A. Deaf",1.3074963710946,103.879805833735
"31",2,15,"81171","Blk 39",1.30751703730041,103.885007500643
"31",2,16,"81181","Dakota Stn Exit A/Blk 99",1.30845544825732,103.888472144038
"31",2,17,"81191","AFT OLD AIRPORT RD",1.30913166702397,103.891800000025
"31",2,18,"82079","Tg Katong Girls' Sch",1.30801114591342,103.895196085096
"31",2,19,"92169","Bef Katong PO",1.303782,103.8967661
"31",2,20,"92249","Opp Amber Gdns",1.30166304472072,103.901181496294
"31",2,21,"92041","Opp Parkway Parade",1.30327282994495,103.905830133752
"31",2,22,"92051","Opp Blk 72",1.30461834682389,103.907832964506
"31",2,23,"92061","CHIJ Katong Convent (Pr)",1.30585304722559,103.91059595623
"31",2,24,"92071","Opp Blk 57",1.306815,103.914746
"31",2,25,"92081","St. Patrick's Sec Sch",1.30751338586806,103.917542697652
"31",2,26,"93011","Opp Neptune Ct",1.30822971200422,103.921519004449
"31",2,27,"93021","Opp Mandarin Gdns",1.30867772794032,103.924269981198
"31",2,28,"93031","Opp Victoria Sch",1.30983637164414,103.929375393183
"31",2,29,"93041","Hua Xin Ct",1.31120679321816,103.933399915699
"31",2,30,"93139","Eastern Lagoon II",1.31278641539067,103.933852562248
"31",2,31,"84159","Opp Casafina/Temasek JC",1.31664972197451,103.933040555969
"31",2,32,"84121","Aft Bedok Sth Ave 1",1.318437,103.931033
"31",2,33,"84131","Opp Panasonic",1.3214133317439,103.927573120699
"31",2,34,"84031","Bedok Stn Exit B",1.32428292329305,103.930036270804
"31",2,35,"84041","Blk 221A",1.3246905167586,103.934687992739
"31",2,36,"84051","Bedok Sports Cplx",1.32520077474542,103.938904846977
"31",2,37,"84061","The Tanamera Condo",1.32584790501258,103.942231287277
"31",2,38,"85091","Tanah Merah Stn Exit B",1.32754912682416,103.946361198058
"31",2,39,"85101","Aft Bedok Rd",1.32931499760121,103.950717058876
"31",2,40,"96011","Bef Simei Ave",1.33167675245972,103.953529985026
"31",2,41,"96111","Opp ITE Coll East Adm Blk",1.33365307929022,103.953378338028
"31",2,42,"96101","Blk 3012",1.33638500905398,103.951056893965
"31",2,43,"96281","Opp Changi General Hosp",1.339714,103.94825
"31",2,44,"76061","Blk 938",1.3482019444416,103.941898055523
"31",2,45,"76051","Our Tampines Hub",1.35313809279079,103.941263940905
"31",2,46,"75009","Tampines Int",1.35407552367477,103.943390984739
"315",1,1,"66009","S'Goon Int",1.35046610176969,103.871689922646
"315",1,3,"66351","S'goon Stn Exit E",1.35049831450162,103.873244865217
"315",1,4,"66371","Blk 261",1.353767301605,103.872685432406
"315",1,5,"66059","Blk 257A",1.35553141738293,103.872122997329
"315",1,6,"66111","Opp Grace Wk",1.35848277799301,103.868236666999
"315",1,7,"66121","Chuan Terr",1.36239972197855,103.867760000022
"315",1,8,"66271","Serangoon Gdn Circus",1.36398333300081,103.865789167019
"315",1,9,"66131","Aft Trinity Meth Ch",1.36346698150382,103.870192052085
"315",1,10,"66141","Bef Yio Chu Kang Rd",1.36311828855893,103.872396568383
"315",1,11,"66329","Blk 126",1.36602172246077,103.872286380034
